"","file_id","Total_CO2_capture","year","Solution","temp","shifts","group"
"8766",39,2.733418358,4.15382420091324,1,25,200,3
"8767",39,2.735267458,4.17884322678843,1,25,200,3
"8768",39,2.737028558,4.20386225266362,1,25,200,3
"8769",39,2.738811438,4.22888127853881,1,25,200,3
"8770",39,2.740660318,4.253900304414,1,25,200,3
"8771",39,2.742421198,4.27891933028919,1,25,200,3
"8772",39,2.744226078,4.30393835616438,1,25,200,3
"8773",39,2.745986958,4.32898909183156,1,25,200,3
"8774",39,2.747945838,4.35400811770675,1,25,200,3
"8775",39,2.749948718,4.37902714358194,1,25,200,3
"8776",39,2.751951598,4.40404616945713,1,25,200,3
"8777",39,2.754020478,4.42906519533232,1,25,200,3
"8778",39,2.756023358,4.45408422120751,1,25,200,3
"8779",39,2.758048238,4.4791032470827,1,25,200,3
"8780",39,2.760117118,4.50412227295789,1,25,200,3
"8781",39,2.762163998,4.52917300862506,1,25,200,3
"8782",39,2.764188878,4.55419203450025,1,25,200,3
"8783",39,2.766235758,4.57921106037544,1,25,200,3
"8784",39,2.768260638,4.60423008625063,1,25,200,3
"8785",39,2.770329518,4.62924911212582,1,25,200,3
"8786",39,2.772376618,4.65426813800102,1,25,200,3
"8787",39,2.774401718,4.6792871638762,1,25,200,3
"8788",39,2.776426818,4.7043061897514,1,25,200,3
"8789",39,2.778495918,4.72935692541857,1,25,200,3
"8790",39,2.780521018,4.75437595129376,1,25,200,3
"8791",39,2.782634118,4.77939497716895,1,25,200,3
"8792",39,2.784681218,4.80441400304414,1,25,200,3
"8793",39,2.786706318,4.82943302891933,1,25,200,3
"8794",39,2.788775418,4.85445205479452,1,25,200,3
"8795",39,2.790866518,4.87947108066971,1,25,200,3
"8796",39,2.792913618,4.9044901065449,1,25,200,3
"8797",39,2.795004718,4.92954084221208,1,25,200,3
"8798",39,2.797030038,4.95455986808727,1,25,200,3
"8799",39,2.799121358,4.97957889396246,1,25,200,3
"8800",39,2.801212678,5.00459791983765,1,25,200,3
"8801",40,0.0504890188,0,1,25,250,3
"8802",40,0.698840978,0.0200183916793506,1,25,250,3
"8803",40,1.038279638,0.0400367833587012,1,25,250,3
"8804",40,1.289484218,0.0600551750380518,1,25,250,3
"8805",40,1.472929678,0.0800735667174023,1,25,250,3
"8806",40,1.600271618,0.100091958396753,1,25,250,3
"8807",40,1.683365618,0.120110350076104,1,25,250,3
"8808",40,1.734374158,0.140128741755454,1,25,250,3
"8809",40,1.765069218,0.160147133434805,1,25,250,3
"8810",40,1.785594998,0.180165525114155,1,25,250,3
"8811",40,1.802663918,0.200183916793506,1,25,250,3
"8812",40,1.818764178,0.220202308472856,1,25,250,3
"8813",40,1.834076618,0.240220700152207,1,25,250,3
"8814",40,1.848574838,0.260239091831558,1,25,250,3
"8815",40,1.862478838,0.280257166412988,1,25,250,3
"8816",40,1.875700618,0.300275558092339,1,25,250,3
"8817",40,1.888369978,0.320294266869609,1,25,250,3
"8818",40,1.900640918,0.34031265854896,1,25,250,3
"8819",40,1.912559638,0.36033105022831,1,25,250,3
"8820",40,1.924055738,0.380349441907661,1,25,250,3
"8821",40,1.935243618,0.400367833587012,1,25,250,3
"8822",40,1.946118878,0.420386225266362,1,25,250,3
"8823",40,1.956773918,0.440404616945713,1,25,250,3
"8824",40,1.967292558,0.460423008625063,1,25,250,3
"8825",40,1.977610778,0.480441400304414,1,25,250,3
"8826",40,1.987818778,0.500459791983765,1,25,250,3
"8827",40,1.997934158,0.520478183663115,1,25,250,3
"8828",40,2.007917318,0.540496575342466,1,25,250,3
"8829",40,2.017788278,0.560514967021816,1,25,250,3
"8830",40,2.027590818,0.580533358701167,1,25,250,3
"8831",40,2.037322738,0.600551750380518,1,25,250,3
"8832",40,2.046946638,0.620570142059868,1,25,250,3
"8833",40,2.056499918,0.640588533739219,1,25,250,3
"8834",40,2.065940998,0.660606925418569,1,25,250,3
"8835",40,2.075315858,0.68062531709792,1,25,250,3
"8836",40,2.084576098,0.70064370877727,1,25,250,3
"8837",40,2.093814338,0.720662100456621,1,25,250,3
"8838",40,2.102918158,0.740680492135972,1,25,250,3
"8839",40,2.111977758,0.760698883815322,1,25,250,3
"8840",40,2.120922738,0.780717275494673,1,25,250,3
"8841",40,2.129779718,0.800735667174023,1,25,250,3
"8842",40,2.138590278,0.820754058853374,1,25,250,3
"8843",40,2.147310418,0.840772450532725,1,25,250,3
"8844",40,2.155942558,0.860790842212075,1,25,250,3
"8845",40,2.164462278,0.880809233891426,1,25,250,3
"8846",40,2.172957578,0.900827625570776,1,25,250,3
"8847",40,2.181364878,0.920846017250127,1,25,250,3
"8848",40,2.189659758,0.940864408929477,1,25,250,3
"8849",40,2.197930218,0.960882800608828,1,25,250,3
"8850",40,2.206090678,0.980901192288179,1,25,250,3
"8851",40,2.214204718,1.00091958396753,1,25,250,3
"8852",40,2.222030338,1.02093797564688,1,25,250,3
"8853",40,2.229767738,1.04095636732623,1,25,250,3
"8854",40,2.237436938,1.06097475900558,1,25,250,3
"8855",40,2.245059718,1.08099315068493,1,25,250,3
"8856",40,2.252572278,1.10101154236428,1,25,250,3
"8857",40,2.260018838,1.12102993404363,1,25,250,3
"8858",40,2.267374978,1.14104832572298,1,25,250,3
"8859",40,2.274684698,1.16106671740233,1,25,250,3
"8860",40,2.281928418,1.18108510908168,1,25,250,3
"8861",40,2.289081718,1.20110350076104,1,25,250,3
"8862",40,2.296168798,1.22112189244039,1,25,250,3
"8863",40,2.303211878,1.24114028411974,1,25,250,3
"8864",40,2.310142538,1.26115867579909,1,25,250,3
"8865",40,2.317026778,1.28117706747844,1,25,250,3
"8866",40,2.323823018,1.30119545915779,1,25,250,3
"8867",40,2.330575038,1.32121385083714,1,25,250,3
"8868",40,2.337346638,1.34123224251649,1,25,250,3
"8869",40,2.344116038,1.36125063419584,1,25,250,3
"8870",40,2.350843418,1.38126902587519,1,25,250,3
"8871",40,2.357524598,1.40128741755454,1,25,250,3
"8872",40,2.364115358,1.42130580923389,1,25,250,3
"8873",40,2.370661898,1.44132420091324,1,25,250,3
"8874",40,2.377120438,1.46134259259259,1,25,250,3
"8875",40,2.383534758,1.48136098427194,1,25,250,3
"8876",40,2.389858658,1.50137937595129,1,25,250,3
"8877",40,2.396138558,1.52139776763064,1,25,250,3
"8878",40,2.402372038,1.54141615931,1,25,250,3
"8879",40,2.408495298,1.56143455098935,1,25,250,3
"8880",40,2.414596558,1.5814529426687,1,25,250,3
"8881",40,2.420631598,1.60147133434805,1,25,250,3
"8882",40,2.426578418,1.6214897260274,1,25,250,3
"8883",40,2.432501038,1.64150811770675,1,25,250,3
"8884",40,2.438313438,1.6615265093861,1,25,250,3
"8885",40,2.444123418,1.68154490106545,1,25,250,3
"8886",40,2.449869598,1.7015632927448,1,25,250,3
"8887",40,2.455503358,1.72158168442415,1,25,250,3
"8888",40,2.461117318,1.7416000761035,1,25,250,3
"8889",40,2.466641078,1.76161846778285,1,25,250,3
"8890",40,2.472164838,1.7816368594622,1,25,250,3
"8891",40,2.477600378,1.80165525114155,1,25,250,3
"8892",40,2.482967718,1.8216736428209,1,25,250,3
"8893",40,2.488293258,1.84169203450025,1,25,250,3
"8894",40,2.493574798,1.8617104261796,1,25,250,3
"8895",40,2.498768338,1.88172881785895,1,25,250,3
"8896",40,2.503959678,1.90174720953831,1,25,250,3
"8897",40,2.509043218,1.92176560121766,1,25,250,3
"8898",40,2.514126758,1.94178399289701,1,25,250,3
"8899",40,2.519098098,1.96180238457636,1,25,250,3
"8900",40,2.524049638,1.98182077625571,1,25,250,3
"8901",40,2.528934958,2.00183916793506,1,25,250,3
"8902",40,2.533653078,2.02185755961441,1,25,250,3
"8903",40,2.538210598,2.04187595129376,1,25,250,3
"8904",40,2.542790118,2.06189434297311,1,25,250,3
"8905",40,2.547281638,2.08191273465246,1,25,250,3
"8906",40,2.551729158,2.10193112633181,1,25,250,3
"8907",40,2.556154678,2.12194951801116,1,25,250,3
"8908",40,2.560492198,2.14196790969051,1,25,250,3
"8909",40,2.564785718,2.16198630136986,1,25,250,3
"8910",40,2.569035238,2.18200469304921,1,25,250,3
"8911",40,2.573262538,2.20202308472856,1,25,250,3
"8912",40,2.577423838,2.22204147640791,1,25,250,3
"8913",40,2.581563138,2.24205986808727,1,25,250,3
"8914",40,2.585636438,2.26207825976662,1,25,250,3
"8915",40,2.589665738,2.28209665144597,1,25,250,3
"8916",40,2.593651038,2.30211504312532,1,25,250,3
"8917",40,2.597592338,2.32213343480467,1,25,250,3
"8918",40,2.601555638,2.34215182648402,1,25,250,3
"8919",40,2.605584938,2.36217021816337,1,25,250,3
"8920",40,2.609592238,2.38218860984272,1,25,250,3
"8921",40,2.613555318,2.40220700152207,1,25,250,3
"8922",40,2.617474398,2.42222539320142,1,25,250,3
"8923",40,2.621349478,2.44224378488077,1,25,250,3
"8924",40,2.625180558,2.46226217656012,1,25,250,3
"8925",40,2.628989638,2.48228056823947,1,25,250,3
"8926",40,2.632754718,2.50229895991882,1,25,250,3
"8927",40,2.636497798,2.52231735159817,1,25,250,3
"8928",40,2.640174878,2.54233574327752,1,25,250,3
"8929",40,2.643807958,2.56235413495687,1,25,250,3
"8930",40,2.647441038,2.58237252663623,1,25,250,3
"8931",40,2.650963898,2.60239091831558,1,25,250,3
"8932",40,2.654508758,2.62240613901573,1,25,250,3
"8933",40,2.658031618,2.64242453069508,1,25,250,3
"8934",40,2.661466478,2.66244292237443,1,25,250,3
"8935",40,2.664879338,2.68246131405378,1,25,250,3
"8936",40,2.668292198,2.70247970573313,1,25,250,3
"8937",40,2.671617058,2.72249809741248,1,25,250,3
"8938",40,2.674963918,2.74251648909183,1,25,250,3
"8939",40,2.678244778,2.76253488077118,1,25,250,3
"8940",40,2.6815347163,2.78255327245053,1,25,250,3
"8941",40,2.6847605477,2.80257166412988,1,25,250,3
"8942",40,2.6879637422,2.82259005580923,1,25,250,3
"8943",40,2.6911442998,2.84260844748858,1,25,250,3
"8944",40,2.6942582238,2.86262683916794,1,25,250,3
"8945",40,2.697393512,2.88264523084729,1,25,250,3
"8946",40,2.700462171,2.90266362252664,1,25,250,3
"8947",40,2.7035081986,2.92268201420599,1,25,250,3
"8948",40,2.7065535992,2.94270040588534,1,25,250,3
"8949",40,2.7094661528,2.96271879756469,1,25,250,3
"8950",40,2.7124880772,2.98273718924404,1,25,250,3
"8951",40,2.715399379,3.00275558092339,1,25,250,3
"8952",40,2.718178056,3.02277397260274,1,25,250,3
"8953",40,2.7208460928,3.04279236428209,1,25,250,3
"8954",40,2.7235354828,3.06281075596144,1,25,250,3
"8955",40,2.726136226,3.08282914764079,1,25,250,3
"8956",40,2.7287363268,3.10284753932014,1,25,250,3
"8957",40,2.7313137852,3.12286593099949,1,25,250,3
"8958",40,2.7338686012,3.14288432267884,1,25,250,3
"8959",40,2.736400557,3.16290271435819,1,25,250,3
"8960",40,2.738909877,3.18293378995434,1,25,250,3
"8961",40,2.7413745612,3.20294266869609,1,25,250,3
"8962",40,2.7438386118,3.22295154743785,1,25,250,3
"8963",40,2.7462580288,3.24299213597159,1,25,250,3
"8964",40,2.7486768166,3.26300101471334,1,25,250,3
"8965",40,2.7510509752,3.2830098934551,1,25,250,3
"8966",40,2.7534245068,3.30301877219685,1,25,250,3
"8967",40,2.7557754114,3.32305936073059,1,25,250,3
"8968",40,2.7581256956,3.34306823947235,1,25,250,3
"8969",40,2.7606291416,3.3630771182141,1,25,250,3
"8970",40,2.7631099914,3.38311770674784,1,25,250,3
"8971",40,2.7655902538,3.4031265854896,1,25,250,3
"8972",40,2.7680039266,3.42313546423135,1,25,250,3
"8973",40,2.7704390098,3.44317605276509,1,25,250,3
"8974",40,2.7728295078,3.46318493150685,1,25,250,3
"8975",40,2.7752194228,3.4831938102486,1,25,250,3
"8976",40,2.77763075348,3.50320268899036,1,25,250,3
"8977",40,2.779997506,3.5232432775241,1,25,250,3
"8978",40,2.782350538,3.54325215626585,1,25,250,3
"8979",40,2.784684518,3.56326103500761,1,25,250,3
"8980",40,2.787018498,3.58330162354135,1,25,250,3
"8981",40,2.789308478,3.6033105022831,1,25,250,3
"8982",40,2.791642458,3.62331938102486,1,25,250,3
"8983",40,2.793954438,3.6433599695586,1,25,250,3
"8984",40,2.796200418,3.66336884830036,1,25,250,3
"8985",40,2.798446398,3.68337772704211,1,25,250,3
"8986",40,2.800714378,3.70338660578387,1,25,250,3
"8987",40,2.802982358,3.7234271943176,1,25,250,3
"8988",40,2.805184338,3.74343607305936,1,25,250,3
"8989",40,2.807430318,3.76344495180112,1,25,250,3
"8990",40,2.809632298,3.78348554033486,1,25,250,3
"8991",40,2.811812278,3.80349441907661,1,25,250,3
"8992",40,2.814036258,3.82350329781837,1,25,250,3
"8993",40,2.816216238,3.84354388635211,1,25,250,3
"8994",40,2.818374218,3.86355276509386,1,25,250,3
"8995",40,2.820554198,3.88356164383562,1,25,250,3
"8996",40,2.822734178,3.90357052257737,1,25,250,3
"8997",40,2.824892158,3.92361111111111,1,25,250,3
"8998",40,2.827050138,3.94361998985287,1,25,250,3
"8999",40,2.829186118,3.96362886859462,1,25,250,3
"9000",40,2.831344098,3.98366945712836,1,25,250,3
"9001",40,2.833480078,4.00367833587012,1,25,250,3
"9002",40,2.835506058,4.02368721461187,1,25,250,3
"9003",40,2.837422038,4.04372780314561,1,25,250,3
"9004",40,2.839382018,4.06373668188737,1,25,250,3
"9005",40,2.841298218,4.08374556062912,1,25,250,3
"9006",40,2.843236418,4.10375443937088,1,25,250,3
"9007",40,2.845130618,4.12379502790462,1,25,250,3
"9008",40,2.847068818,4.14380390664637,1,25,250,3
"9009",40,2.848985018,4.16381278538813,1,25,250,3
"9010",40,2.850901218,4.18385337392187,1,25,250,3
"9011",40,2.852817418,4.20386225266362,1,25,250,3
"9012",40,2.854733838,4.22387113140538,1,25,250,3
"9013",40,2.856694258,4.24391171993912,1,25,250,3
"9014",40,2.858610678,4.26392059868087,1,25,250,3
"9015",40,2.860483098,4.28392947742263,1,25,250,3
"9016",40,2.862443518,4.30393835616438,1,25,250,3
"9017",40,2.864360158,4.32397894469812,1,25,250,3
"9018",40,2.866298798,4.34398782343988,1,25,250,3
"9019",40,2.868413438,4.36399670218163,1,25,250,3
"9020",40,2.870550078,4.38403729071537,1,25,250,3
"9021",40,2.872642938,4.40404616945713,1,25,250,3
"9022",40,2.874779798,4.42405504819888,1,25,250,3
"9023",40,2.876916878,4.44409563673262,1,25,250,3
"9024",40,2.879009958,4.46410451547438,1,25,250,3
"9025",40,2.881147038,4.48411339421613,1,25,250,3
"9026",40,2.883262338,4.50412227295789,1,25,250,3
"9027",40,2.885377638,4.52416286149163,1,25,250,3
"9028",40,2.887515158,4.54417174023338,1,25,250,3
"9029",40,2.889696678,4.56418061897514,1,25,250,3
"9030",40,2.891812418,4.58422120750888,1,25,250,3
"9031",40,2.893928158,4.60423008625063,1,25,250,3
"9032",40,2.896110118,4.62423896499239,1,25,250,3
"9033",40,2.898204078,4.64427955352613,1,25,250,3
"9034",40,2.900386258,4.66428843226788,1,25,250,3
"9035",40,2.902524438,4.68429731100964,1,25,250,3
"9036",40,2.904684838,4.7043061897514,1,25,250,3
"9037",40,2.906823238,4.72434677828513,1,25,250,3
"9038",40,2.908961858,4.74435565702689,1,25,250,3
"9039",40,2.911144478,4.76436453576865,1,25,250,3
"9040",40,2.913283318,4.78440512430238,1,25,250,3
"9041",40,2.915444158,4.80441400304414,1,25,250,3
"9042",40,2.917627218,4.8244228817859,1,25,250,3
"9043",40,2.919810498,4.84446347031963,1,25,250,3
"9044",40,2.921949778,4.86447234906139,1,25,250,3
"9045",40,2.924133278,4.88448122780315,1,25,250,3
"9046",40,2.926272778,4.9044901065449,1,25,250,3
"9047",40,2.928500498,4.92453069507864,1,25,250,3
"9048",40,2.930662438,4.9445395738204,1,25,250,3
"9049",40,2.932846378,4.96454845256215,1,25,250,3
"9050",40,2.935030538,4.98458904109589,1,25,250,3
"9051",40,2.937192918,5.00459791983765,1,25,250,3
"9052",41,0.0504890188,0,1,25,300,3
"9053",41,0.606381138,0.0166819824961948,1,25,300,3
"9054",41,0.899604618,0.0333640918315576,1,25,300,3
"9055",41,1.136549238,0.0500459791983765,1,25,300,3
"9056",41,1.384979618,0.0667278665651953,1,25,300,3
"9057",41,1.525672918,0.083410071029934,1,25,300,3
"9058",41,1.628521378,0.100091958396753,1,25,300,3
"9059",41,1.700626378,0.116773845763572,1,25,300,3
"9060",41,1.749053438,0.133455733130391,1,25,300,3
"9061",41,1.780997438,0.150137937595129,1,25,300,3
"9062",41,1.802399918,0.166819824961948,1,25,300,3
"9063",41,1.818678818,0.183501712328767,1,25,300,3
"9064",41,1.833089698,0.200183916793506,1,25,300,3
"9065",41,1.846928358,0.216865804160325,1,25,300,3
"9066",41,1.860128798,0.233547691527144,1,25,300,3
"9067",41,1.872823018,0.250229895991882,1,25,300,3
"9068",41,1.885055018,0.266911783358701,1,25,300,3
"9069",41,1.896756598,0.28359367072552,1,25,300,3
"9070",41,1.908062178,0.300275558092339,1,25,300,3
"9071",41,1.918967138,0.316957762557078,1,25,300,3
"9072",41,1.929541878,0.333640918315576,1,25,300,3
"9073",41,1.939916198,0.350320268899036,1,25,300,3
"9074",41,1.950024098,0.367002790461695,1,25,300,3
"9075",41,1.959821798,0.383685312024353,1,25,300,3
"9076",41,1.969421278,0.400367833587012,1,25,300,3
"9077",41,1.978820338,0.41705035514967,1,25,300,3
"9078",41,1.988085198,0.433732876712329,1,25,300,3
"9079",41,1.997193638,0.450412227295789,1,25,300,3
"9080",41,2.006211658,0.467094748858447,1,25,300,3
"9081",41,2.015095258,0.483777270421106,1,25,300,3
"9082",41,2.023912858,0.500459791983765,1,25,300,3
"9083",41,2.032618038,0.517142313546423,1,25,300,3
"9084",41,2.041278998,0.533824835109082,1,25,300,3
"9085",41,2.049869558,0.550504185692542,1,25,300,3
"9086",41,2.058393898,0.5671867072552,1,25,300,3
"9087",41,2.066893818,0.583869228817859,1,25,300,3
"9088",41,2.075261738,0.600551750380518,1,25,300,3
"9089",41,2.083603038,0.617234271943176,1,25,300,3
"9090",41,2.091880318,0.633916793505835,1,25,300,3
"9091",41,2.100087198,0.650596144089295,1,25,300,3
"9092",41,2.108249858,0.667278665651953,1,25,300,3
"9093",41,2.116344098,0.683961187214612,1,25,300,3
"9094",41,2.124372338,0.70064370877727,1,25,300,3
"9095",41,2.132376158,0.717326230339929,1,25,300,3
"9096",41,2.140289778,0.734008751902588,1,25,300,3
"9097",41,2.148181178,0.750688102486048,1,25,300,3
"9098",41,2.155982158,0.767370624048706,1,25,300,3
"9099",41,2.163736938,0.784053145611365,1,25,300,3
"9100",41,2.171447498,0.800735667174023,1,25,300,3
"9101",41,2.179091838,0.817418188736682,1,25,300,3
"9102",41,2.186689978,0.83410071029934,1,25,300,3
"9103",41,2.194197698,0.8507800608828,1,25,300,3
"9104",41,2.201683198,0.867462582445459,1,25,300,3
"9105",41,2.209100498,0.884145104008118,1,25,300,3
"9106",41,2.216473578,0.900827625570776,1,25,300,3
"9107",41,2.223802658,0.917510147133435,1,25,300,3
"9108",41,2.231061118,0.934189497716895,1,25,300,3
"9109",41,2.238255558,0.950872019279554,1,25,300,3
"9110",41,2.245381798,0.967554540842212,1,25,300,3
"9111",41,2.252483618,0.984237062404871,1,25,300,3
"9112",41,2.259541218,1.00091958396753,1,25,300,3
"9113",41,2.266422818,1.01760210553019,1,25,300,3
"9114",41,2.273169998,1.03428145611365,1,25,300,3
"9115",41,2.279916958,1.05096397767631,1,25,300,3
"9116",41,2.286573718,1.06764649923896,1,25,300,3
"9117",41,2.293208258,1.08432902080162,1,25,300,3
"9118",41,2.299776798,1.10101154236428,1,25,300,3
"9119",41,2.306276918,1.11769406392694,1,25,300,3
"9120",41,2.312754818,1.1343734145104,1,25,300,3
"9121",41,2.319208518,1.15105593607306,1,25,300,3
"9122",41,2.325551998,1.16773845763572,1,25,300,3
"9123",41,2.331895258,1.18442097919838,1,25,300,3
"9124",41,2.338150518,1.20110350076104,1,25,300,3
"9125",41,2.344381358,1.21778602232369,1,25,300,3
"9126",41,2.350523978,1.23446537290715,1,25,300,3
"9127",41,2.356642398,1.25114789446981,1,25,300,3
"9128",41,2.362740798,1.26783041603247,1,25,300,3
"9129",41,2.368770998,1.28451293759513,1,25,300,3
"9130",41,2.374756978,1.30119545915779,1,25,300,3
"9131",41,2.380674538,1.31787798072045,1,25,300,3
"9132",41,2.386572298,1.33455733130391,1,25,300,3
"9133",41,2.392577638,1.35123985286657,1,25,300,3
"9134",41,2.398494758,1.36792237442922,1,25,300,3
"9135",41,2.404455878,1.38460489599188,1,25,300,3
"9136",41,2.410282578,1.40128741755454,1,25,300,3
"9137",41,2.416111258,1.4179699391172,1,25,300,3
"9138",41,2.421849738,1.43464928970066,1,25,300,3
"9139",41,2.427609998,1.45133181126332,1,25,300,3
"9140",41,2.433282258,1.46801433282598,1,25,300,3
"9141",41,2.438932518,1.48469685438864,1,25,300,3
"9142",41,2.444538778,1.50137937595129,1,25,300,3
"9143",41,2.450056818,1.51806189751395,1,25,300,3
"9144",41,2.455594658,1.53474124809741,1,25,300,3
"9145",41,2.461024698,1.55142376966007,1,25,300,3
"9146",41,2.466432738,1.56810629122273,1,25,300,3
"9147",41,2.471818778,1.58478881278539,1,25,300,3
"9148",41,2.477180618,1.60147133434805,1,25,300,3
"9149",41,2.482434658,1.6181538559107,1,25,300,3
"9150",41,2.487710698,1.63483320649417,1,25,300,3
"9151",41,2.492898738,1.65151572805682,1,25,300,3
"9152",41,2.498064558,1.66819824961948,1,25,300,3
"9153",41,2.503210578,1.68488077118214,1,25,300,3
"9154",41,2.508275198,1.7015632927448,1,25,300,3
"9155",41,2.513317818,1.71824581430746,1,25,300,3
"9156",41,2.518382438,1.73492516489092,1,25,300,3
"9157",41,2.523293058,1.75160768645358,1,25,300,3
"9158",41,2.532405678,1.76829020801624,1,25,300,3
"9159",41,2.537272298,1.78497272957889,1,25,300,3
"9160",41,2.542094918,1.80165525114155,1,25,300,3
"9161",41,2.546917318,1.81833460172501,1,25,300,3
"9162",41,2.551695718,1.83501712328767,1,25,300,3
"9163",41,2.556408118,1.85169964485033,1,25,300,3
"9164",41,2.561098518,1.86838216641299,1,25,300,3
"9165",41,2.565788918,1.88506468797565,1,25,300,3
"9166",41,2.570391318,1.90174720953831,1,25,300,3
"9167",41,2.574993718,1.91842656012177,1,25,300,3
"9168",41,2.579552118,1.93510908168442,1,25,300,3
"9169",41,2.584022518,1.95179160324708,1,25,300,3
"9170",41,2.588470698,1.96847412480974,1,25,300,3
"9171",41,2.592940878,1.9851566463724,1,25,300,3
"9172",41,2.597367058,2.00183916793506,1,25,300,3
"9173",41,2.601639238,2.01851851851852,1,25,300,3
"9174",41,2.605823418,2.03520104008118,1,25,300,3
"9175",41,2.609985598,2.05188356164384,1,25,300,3
"9176",41,2.614059778,2.06856608320649,1,25,300,3
"9177",41,2.618133958,2.08524860476915,1,25,300,3
"9178",41,2.622208138,2.10193112633181,1,25,300,3
"9179",41,2.626194098,2.11861047691527,1,25,300,3
"9180",41,2.630114058,2.13529299847793,1,25,300,3
"9181",41,2.634078018,2.15197552004059,1,25,300,3
"9182",41,2.638019978,2.16865804160325,1,25,300,3
"9183",41,2.641851938,2.18534056316591,1,25,300,3
"9184",41,2.645705898,2.20202308472856,1,25,300,3
"9185",41,2.649515858,2.21870243531202,1,25,300,3
"9186",41,2.653325818,2.23538495687468,1,25,300,3
"9187",41,2.657069558,2.25206747843734,1,25,300,3
"9188",41,2.660791298,2.26875,1,25,300,3
"9189",41,2.66448185938,2.28543252156266,1,25,300,3
"9190",41,2.6681520646,2.30211504312532,1,25,300,3
"9191",41,2.6718216294,2.31879439370878,1,25,300,3
"9192",41,2.6754025562,2.33547691527144,1,25,300,3
"9193",41,2.6791588428,2.35215943683409,1,25,300,3
"9194",41,2.6828702978,2.36884195839675,1,25,300,3
"9195",41,2.686581139,2.38552447995941,1,25,300,3
"9196",41,2.6902033686,2.40220700152207,1,25,300,3
"9197",41,2.693846991,2.41888635210553,1,25,300,3
"9198",41,2.6974240062,2.43556887366819,1,25,300,3
"9199",41,2.7010224164,2.45225139523085,1,25,300,3
"9200",41,2.7045542238,2.46893391679351,1,25,300,3
"9201",41,2.7080634262,2.48561643835616,1,25,300,3
"9202",41,2.711571808,2.50229895991882,1,25,300,3
"9203",41,2.7150135914,2.51897831050228,1,25,300,3
"9204",41,2.7184327808,2.53566083206494,1,25,300,3
"9205",41,2.7218513718,2.5523433536276,1,25,300,3
"9206",41,2.7252473688,2.56902587519026,1,25,300,3
"9207",41,2.728576774,2.58570839675292,1,25,300,3
"9208",41,2.7319275852,2.60239091831558,1,25,300,3
"9209",41,2.7352335912,2.61907026889904,1,25,300,3
"9210",41,2.7385170076,2.63575279046169,1,25,300,3
"9211",41,2.7417778366,2.65243531202435,1,25,300,3
"9212",41,2.7450380826,2.66911783358701,1,25,300,3
"9213",41,2.7482317434,2.68580035514967,1,25,300,3
"9214",41,2.7514028234,2.70247970573313,1,25,300,3
"9215",41,2.7545733248,2.71916222729579,1,25,300,3
"9216",41,2.7576772498,2.73584474885845,1,25,300,3
"9217",41,2.7608243718,2.75252727042111,1,25,300,3
"9218",41,2.7639269196,2.76920979198376,1,25,300,3
"9219",41,2.7669628976,2.78589231354642,1,25,300,3
"9220",41,2.7700203014,2.80257166412988,1,25,300,3
"9221",41,2.7730551354,2.81925418569254,1,25,300,3
"9222",41,2.7760673996,2.8359367072552,1,25,300,3
"9223",41,2.7790570918,2.85261922881786,1,25,300,3
"9224",41,2.782002223,2.86930175038052,1,25,300,3
"9225",41,2.7849247866,2.88598427194318,1,25,300,3
"9226",41,2.7878905692,2.90266362252664,1,25,300,3
"9227",41,2.7907677886,2.9193461440893,1,25,300,3
"9228",41,2.7936444492,2.93602866565195,1,25,300,3
"9229",41,2.7964985488,2.95271118721461,1,25,300,3
"9230",41,2.7993520896,2.96939370877727,1,25,300,3
"9231",41,2.8021390782,2.98607623033993,1,25,300,3
"9232",41,2.804991508,3.00275558092339,1,25,300,3
"9233",41,2.8076233878,3.01943810248605,1,25,300,3
"9234",41,2.8102767,3.03612062404871,1,25,300,3
"9235",41,2.8128414358,3.05280314561136,1,25,300,3
"9236",41,2.8154496062,3.06948566717402,1,25,300,3
"9237",41,2.8179692024,3.08616818873668,1,25,300,3
"9238",41,2.82051023342,3.10284753932014,1,25,300,3
"9239",41,2.8230066964,3.1195300608828,1,25,300,3
"9240",41,2.825489238,3.13621258244546,1,25,300,3
"9241",41,2.828021658,3.15289510400812,1,25,300,3
"9242",41,2.830532078,3.16957762557078,1,25,300,3
"9243",41,2.832954498,3.18626331811263,1,25,300,3
"9244",41,2.835420918,3.20294266869609,1,25,300,3
"9245",41,2.837843338,3.21962201927955,1,25,300,3
"9246",41,2.840265758,3.23630136986301,1,25,300,3
"9247",41,2.842688178,3.25298072044647,1,25,300,3
"9248",41,2.845088598,3.26966007102993,1,25,300,3
"9249",41,2.847489018,3.28633942161339,1,25,300,3
"9250",41,2.849867658,3.30301877219685,1,25,300,3
"9251",41,2.852202298,3.3197298325723,1,25,300,3
"9252",41,2.854558938,3.33640918315576,1,25,300,3
"9253",41,2.857047578,3.35308853373922,1,25,300,3
"9254",41,2.859514218,3.36976788432268,1,25,300,3
"9255",41,2.861980858,3.38644723490614,1,25,300,3
"9256",41,2.864447498,3.4031265854896,1,25,300,3
"9257",41,2.866892138,3.41980593607306,1,25,300,3
"9258",41,2.869336778,3.43648528665652,1,25,300,3
"9259",41,2.871759418,3.45316463723998,1,25,300,3
"9260",41,2.874160058,3.46984398782344,1,25,300,3
"9261",41,2.876582698,3.4865233384069,1,25,300,3
